scode,hycode,companycode,sname,publishname,mkt,reporttimetypecode,combinetypecode,dataajusttype,noticedate,reportdate,sumasset,fixedasset,monetaryfund,monetaryfund_tb,accountrec,accountrec_tb,inventory,inventory_tb,sumliab,accountpay,accountpay_tb,advancereceive,advancereceive_tb,sumshequity,sumshequity_tb,tsatz,tdetz,ld,zcfzl,cashanddepositcbank,cashanddepositcbank_tb,loanadvances,loanadvances_tb,saleablefasset,saleablefasset_tb,borrowfromcbank,borrowfromcbank_tb,acceptdeposit,acceptdeposit_tb,sellbuybackfasset,sellbuybackfasset_tb,settlementprovision,settlementprovision_tb,borrowfund,borrowfund_tb,agenttradesecurity,agenttradesecurity_tb,premiumrec,premiumrec_tb,stborrow,stborrow_tb,premiumadvance,premiumadvance_tb,eutime
002052,016015,10002602,同洲电子,通讯行业,zxb,003,001,2,2014-08-27T00:00:00,2013-03-31T00:00:00,3200786339.62,359125828.53,176667399.16,-0.207913095318768,1430885281.38,0.33321965418562,433922935.76,0.433375508756962,1945999275.38,549322431.24,0.581802387510148,40135785.81,-0.0156754653565728,1254787064.24,0.111680169615257,0.205689,0.275224,0.01199236,0.6079753751,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:52:39
600966,016025,10001374,博汇纸业,造纸印刷,shzb,003,001,2,2014-08-21T00:00:00,2013-03-31T00:00:00,12293796827.72,3521612489.32,627281146.42,-0.238259666504698,445099219.16,-0.0720659861922083,1246558399.48,0.143922736754608,8930066608.58,820817889.69,1.03927703442118,58817518.88,-0.430018710736126,3363730219.14,-0.0109791425426805,0.459928,0.778985,0.00984394,0.7263880096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:52:43
002436,016022,80103113,兴森科技,电子元件,zxb,003,001,2,2014-04-29T00:00:00,2013-03-31T00:00:00,2039712953.42,596178527.82,120724612.26,-0.663805330576376,310180885.64,0.25449998255082,69771608.01,0.441307223409826,420453370.97,190513057.93,0.501180041976761,5395454.42,0.115699374777302,1619259582.45,0.0641993209021255,0.207622,1.536129,0.01663142,0.2061335985,-,-,-,-,0.0,-,-,-,-,-,0.0,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,2019-07-10T12:49:48
002306,016038,80024432,ST云网,旅游酒店,,003,001,2,2014-01-30T00:00:00,2013-03-31T00:00:00,2249865777.61,342189362.29,169048691.76,-0.566645745228597,64011245.01,0.356100361170911,62942299.56,-0.0986775191536319,1077030701.43,134585443.71,0.169505324598894,161750468.23,0.0253265923753778,1172835076.18,-0.0819286117026893,0.153465,0.600272,0.0129785,0.4787088688,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:47:02
603799,016032,80126332,华友钴业,有色金属,shzb,003,001,2,2013-10-28T00:00:00,2013-03-31T00:00:00,5022751701.0,1037659804.96,400852347.83,-0.289184037443169,306370708.38,0.477335155962624,1254255567.51,0.671773176067346,3227972850.3,298103931.75,0.240423028271778,11553848.44,0.40334698419346,1794778850.7,0.145414007672812,0.555248,0.941491,0.0107594,0.642670202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:42:50
000504,016048,10000846,*ST生物,环保工程,,003,001,2,2013-10-28T00:00:00,2013-03-31T00:00:00,65050845.78,1495949.08,7522301.13,-0.189823639960166,23055957.87,-0.46539868244816,517261.36,-0.60439566457151,93642682.15,12698844.86,-0.0606713680406048,9127264.62,-0.258647649825844,-28591836.37,-1.21935808915518,-0.749394,-0.275386,0.00364801,1.4395305861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:44:21
002558,016060,80167147,巨人网络,文教休闲,zxb,003,001,2,2013-10-22T00:00:00,2013-03-31T00:00:00,610133244.11,310864479.49,83120908.07,-0.705107393923112,16618756.82,1.48844080619828,13994732.64,0.407358640985815,18535108.32,5790383.98,-0.257902698422509,3101349.44,-0.521070544093996,591598135.79,0.0197885997824327,0.023496,0.157867,0.09116117,0.0303787877,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:43:45
601878,016027,80000206,浙商证券,券商信托,shzb,003,001,2,2013-10-18T00:00:00,2013-03-31T00:00:00,13653990600.0,299991100.0,7376395900.0,-,-,-,-,-,8212424700.0,-,-,-,-,5441565900.0,-,-,-,-,0.6014669953,-,-,-,-,245308600.0,-,-,-,-,-,-,-,1086507100.0,-,150000000.0,-,5045625200.0,-,-,-,-,-,-,-,2017-08-05T10:18:46
001696,016008,10001014,宗申动力,交运设备,szzb,003,001,2,2013-09-28T00:00:00,2013-03-31T00:00:00,4731808612.96,602845792.83,1015378593.94,-0.169771581278565,588529531.39,-0.0642981980821983,291837862.79,0.0233360582610376,1683413629.62,528272231.43,-0.0778643473587234,45066379.98,0.602921852282262,3048394983.34,0.0212310124794176,0.030541,0.04784,0.04381864,0.3557653674,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:43:34
002939,016027,80000082,长城证券,券商信托,zxb,003,001,2,2013-09-17T00:00:00,2013-03-31T00:00:00,17456426948.51,197393719.35,5634872645.67,-,-,-,-,-,10913553200.89,-,-,-,-,6542873747.62,-,-,-,-,0.6251882606,-,-,-,-,3682071434.85,-,-,-,-,-,4099060976.12,-,641593049.41,-,350000000.0,-,6027253662.44,-,-,-,-,-,-,-,2019-07-10T12:42:52
603225,016026,80154170,新凤鸣,化纤行业,shzb,003,001,2,2013-09-03T00:00:00,2013-03-31T00:00:00,5454995850.8,2342899473.51,288432106.16,-,154402812.96,-,1102054064.46,-,3231566605.56,444117842.39,-,51064833.48,-,2223429245.24,-,-,-,0.00910385,0.5924049612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-08-23T09:43:45
600359,016009,10000287,新农开发,农牧饲渔,shzb,003,001,2,2013-08-24T00:00:00,2013-03-31T00:00:00,2055407105.21,694162807.73,342254337.15,0.451902642550955,65029633.92,-0.72592841060497,562551012.32,-0.166839273159621,1742291778.54,179567204.39,-0.560157938468466,85790164.52,-0.522088432604001,313115326.67,0.515181521032744,-0.435591,-0.49279,0.00796349,0.8476626232,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:42:12
600860,016043,10000809,京城股份,机械行业,shzb,003,001,2,2013-08-21T00:00:00,2013-03-31T00:00:00,1453648451.14,492259470.6,144337864.11,0.535280623020318,206052147.01,-0.113355066507612,413585213.46,-0.0488213645997927,868788438.04,319601139.72,0.115743310150544,84438098.57,-0.15039940622295,584860013.1,-0.238336652352141,-0.026979,0.196543,0.00977598,0.5976606224,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:42:05
600165,016059,10000128,新日恒力,金属制品,shzb,003,001,2,2013-08-15T00:00:00,2013-03-31T00:00:00,2661575885.18,615295229.27,234576122.12,0.877004174482845,424274534.92,0.667151773766112,691535783.63,0.292373210502937,1571270828.77,236905064.99,0.12728470310093,82718505.03,0.334514595253147,1090305056.41,0.0481269951287154,0.357913,0.708259,0.01168874,0.5903535712,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:42:00
000928,016005,10001190,中钢国际,工程建设,szzb,003,001,2,2013-08-14T00:00:00,2013-03-31T00:00:00,2493198163.91,575365243.81,108695963.12,0.769535163900152,299347048.28,0.158236634643555,1257645818.99,-0.0347119100214723,1778901449.52,281946747.57,0.69175506519015,33237608.14,-0.197392834894355,714296714.39,-0.235287299593414,-0.004855,0.132129,0.01003383,0.7135018288,-,-,-,-,40652400.0,-0.126825182034925,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:41:37
300040,016020,80080336,九洲电气,输配电气,cyb,003,001,2,2013-08-07T00:00:00,2013-03-31T00:00:00,1585380238.12,159695660.95,490791880.06,2.32815688369235,447835125.35,-0.0493172434200993,153316266.21,-0.0977993613736002,309760852.1,107506183.36,0.105308851613321,17757693.35,-0.294404065180745,1275619386.02,0.387825513917399,0.258491,-0.090538,0.05781523,0.1953858416,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:41:35
600385,016057,10000308,*ST金泰,软件服务,,003,001,2,2013-08-07T00:00:00,2013-03-31T00:00:00,25382365.11,8424904.37,84774.81,12.3105578749535,167210.21,-0.811041788223867,2187968.69,-0.64633627456667,311911392.51,4429854.18,-0.0914885572016577,6386971.29,-0.0525644135639808,-286529027.4,-0.014029278085508,-0.324122,-0.025641,0.00011836,12.2885078344,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:42:40
002702,016012,80161075,海欣食品,食品饮料,zxb,003,001,2,2013-07-29T00:00:00,2013-03-31T00:00:00,927119163.85,122055735.4,518746133.85,-,110652833.74,-,105360070.77,-,123240464.65,58706573.15,-,11784280.98,-,803878699.2,-,-,-,0.06216372,0.1329283974,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:41:27
300498,016009,80060671,温氏股份,农牧饲渔,cyb,003,001,2,2013-07-22T00:00:00,2013-03-31T00:00:00,22954770288.04,4861869377.82,1401724199.42,0.106217333109206,114429028.81,0.0733019881333059,6858648484.31,0.253752800725119,8263501057.8,1053377294.68,0.60254257856224,91981384.24,0.0670641141557457,14691269230.25,0.269640142407354,0.341073,0.490122,0.01602645,0.3599905795,-,-,-,-,618546000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:41:26
600025,016007,80075711,华能水电,电力行业,shzb,003,001,2,2013-07-18T00:00:00,2013-03-31T00:00:00,116076427495.77,65763323564.96,2862763287.11,1.02448082502432,1684657665.74,0.799399333809055,87159782.9,-0.521596746821321,93443103626.9,84654483.19,-0.417703097047152,5066500.03,-0.608401920128307,22633323868.87,0.119420600113928,0.18866,0.206739,0.00248388,0.8050136074,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:41:25
600900,016007,10001317,长江电力,电力行业,shzb,003,001,2,2013-07-11T00:00:00,2013-03-31T00:00:00,156072017938.0,133786173173.05,2701600263.22,0.176450741871932,1391940832.5,-0.0373224122136664,433287658.63,0.27232150743073,80572066303.31,83526478.07,0.596934402232477,30474973.73,0.0972651412036298,75499951634.69,0.0936549721260005,0.00261,-0.069942,0.00115519,0.5162492762,-,-,-,-,6037879743.05,0.0244249346209181,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:41:24
603299,016041,80185630,苏盐井神,化工行业,shzb,003,001,2,2013-07-11T00:00:00,2013-03-31T00:00:00,4292331265.27,2138851066.56,266259528.57,-,270186210.72,-,326541503.75,-,2760439397.4,257719638.4,-,23630927.21,-,1531891867.87,-,-,-,0.00693779,0.6431095894,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:41:24
600581,016033,10000390,八一钢铁,钢铁行业,shzb,003,001,2,2013-07-06T00:00:00,2013-03-31T00:00:00,21018807153.4,7858079486.26,185342170.71,-0.453260720614586,136661992.75,0.220456359837008,3583552921.61,0.0318092229709985,17291447755.12,3984893951.1,2.58249319998107,1374386504.94,-0.582098630134682,3727359398.28,0.0115593743225358,0.402035,0.529286,0.00479088,0.8226655123,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:41:23
000837,016043,10001128,秦川机床,机械行业,szzb,003,001,2,2013-07-05T00:00:00,2013-03-31T00:00:00,2213185107.14,610527667.28,307324224.71,0.372774511371747,252833656.75,0.439283503597468,652634908.68,-0.0368459139560116,1056252622.41,229054531.96,-0.0240689751062217,94955227.23,-0.432342034665439,1156932484.73,-0.00977802062815608,0.074989,0.186212,0.03018694,0.4772545319,-,-,-,-,10300603.1,0.147306089223377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:41:22
600959,016039,80116616,江苏有线,文化传媒,shzb,003,001,2,2013-07-04T00:00:00,2013-03-31T00:00:00,13265454513.44,7594716250.11,1802327193.75,0.148820248577296,274581161.15,0.812466536237123,197321539.94,-0.0529893990538991,4638196798.93,1054366473.07,0.282414743989494,1384021730.16,0.278294392120252,8627257714.51,0.0872961178478837,0.112722,0.163323,0.00581962,0.3496447705,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:41:23
002082,016032,80080274,万邦德,有色金属,zxb,003,001,2,2013-06-21T00:00:00,2013-03-31T00:00:00,1704584807.92,525270452.73,191468918.82,0.145817665911018,262176971.25,0.594895929812634,305333225.11,0.0281534587326068,588678837.95,72792950.67,0.348104773454652,151376070.39,3.1266570842373,1115905969.97,0.0411402442601822,0.127096,0.336215,0.01948005,0.3453502784,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:44
600756,016057,10000705,浪潮软件,软件服务,shzb,003,001,2,2013-06-08T00:00:00,2013-03-31T00:00:00,1269127525.34,4476500.82,313162486.08,0.0110553291790945,295155138.3,0.384173956547059,149023906.37,0.055599913885932,548916188.28,357176893.73,0.461944461983399,97560849.15,0.56768995393315,720211337.06,-0.0447234895344871,0.12091,0.451006,0.01635763,0.4325146034,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:44
601225,016011,80139859,陕西煤业,煤炭采选,shzb,003,001,2,2013-06-06T00:00:00,2013-03-31T00:00:00,85843574490.09,29901887304.32,11205614029.59,-,5420666681.7,-,1937611817.25,-,44691073889.5,8000783237.54,-,2049965805.49,-,41152500600.59,-,-,-,0.00815461,0.5206105891,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:46:26
300184,016022,80076281,力源信息,电子元件,cyb,003,001,2,2013-06-06T00:00:00,2013-03-31T00:00:00,502018470.6,4601901.04,179728247.98,-0.373774133957768,30645571.44,0.290603396753,170961312.22,0.322413099385495,48616077.91,40043379.04,0.711550938461941,279434.56,0.15838173110553,453402392.69,-0.00478023897979332,0.042353,0.866947,0.08376815,0.0968412135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:44
002635,016022,80187276,安洁科技,电子元件,zxb,003,001,2,2013-05-15T00:00:00,2013-03-31T00:00:00,1283983236.22,183424810.29,594821242.76,-0.1179338163955,228393891.4,0.72726377339395,80206523.04,0.322396407604835,139247645.56,64728622.44,0.364725337868545,653446.66,9.35695763032486,1144735590.66,0.1745196434322,0.251375,1.708247,0.07809191,0.108449738,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:41
600903,016006,80131210,贵州燃气,公用事业,shzb,003,001,2,2013-05-07T00:00:00,2013-03-31T00:00:00,2508408925.08,713485781.73,261869791.18,-,188766463.0,-,321780684.76,-,1977854273.23,145234889.65,-,487735729.92,-,530554651.85,-,-,-,0.00980161,0.7884895694,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:46:18
601968,016053,80305773,宝钢包装,包装材料,shzb,003,001,2,2013-04-28T00:00:00,2013-03-31T00:00:00,3689526164.83,1711124922.86,177044861.17,-,508904424.51,-,632849889.05,-,2414327771.41,399374969.15,-,46086368.71,-,1275198393.42,-,-,-,0.00779932,0.6543733974,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:46:22
603786,016035,80170445,科博达,汽车行业,shzb,003,001,2,2013-04-28T00:00:00,2013-03-31T00:00:00,922960015.4,263469052.46,97573347.71,0.945228507170849,216401657.52,1.27406552478889,207860980.59,1.72234929226813,569534535.34,200027375.71,1742.65180299431,1189126.46,-,353425480.06,0.534199916358238,0.623397,0.684159,0.01046938,0.617073899,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:20:02
002831,016025,80304368,裕同科技,造纸印刷,zxb,003,001,2,2013-04-28T00:00:00,2013-03-31T00:00:00,1996972065.42,518480658.44,275583517.66,0.254185621145732,693231863.91,0.059774564788044,214931241.93,-0.286226222785347,1041121889.85,240551824.09,-0.366393381733456,1051638.15,0.0237975522157238,955850175.57,0.205626231633007,0.027051,-0.095895,0.01275279,0.5213502522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:46:16
002941,016005,80329323,新疆交建,工程建设,zxb,003,001,2,2013-04-28T00:00:00,2013-03-31T00:00:00,2366650394.69,117034134.2,404429234.43,-,143563380.82,-,247496577.97,-,1976705414.55,214084982.36,-,641620769.0,-,389944980.14,-,-,-,0.01242789,0.8352333826,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:46:22
603056,016003,80279273,德邦股份,交运物流,shzb,003,001,2,2013-04-28T00:00:00,2013-03-31T00:00:00,2065140051.86,861424114.36,370622675.69,2.56225332238234,158590539.8,0.0746962406945599,7241667.36,-0.119648954241163,965248697.84,157044264.73,2.0829381244796,21345164.53,14.3496715454491,1099891354.02,0.267563772482767,0.165455,0.067469,0.01394911,0.4674010835,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:46:13
002709,016041,80145784,天赐材料,化工行业,zxb,003,001,2,2013-04-28T00:00:00,2013-03-31T00:00:00,671345745.73,253876768.22,66855281.94,0.111980297311121,136853566.48,0.1120291986071,86718575.31,-0.0763094057733733,162309893.8,56593654.76,0.295409724194857,1001965.04,-,509035851.93,0.159655198418249,0.147186,0.109763,0.02005362,0.2417679636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:46:12
300388,016048,80030911,国祯环保,环保工程,cyb,003,001,2,2013-04-28T00:00:00,2013-03-31T00:00:00,1931508832.92,80752478.23,138640253.53,-,161215180.79,-,22299856.47,-,1461728574.7,123977917.82,-,5541129.11,-,469780258.22,-,-,-,0.00566734,0.7567806835,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:46:12
601200,016048,80098919,上海环境,环保工程,shzb,003,001,2,2013-04-28T00:00:00,2013-03-31T00:00:00,4516646215.41,147579006.3,216851073.85,-0.278159020069382,88342902.86,0.253770413534973,49586833.79,0.476703730259784,2455625427.82,166593178.34,0.202986460759359,178571.4,-0.97257191721092,2061020787.59,0.0220450881727382,0.074843,0.123559,0.01022583,0.5436833683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:45:42
601615,016061,80192552,明阳智能,专用设备,shzb,003,001,2,2013-04-28T00:00:00,2013-03-31T00:00:00,10202795723.0,768462619.0,663444480.0,-0.700133546022838,4611813059.0,0.152050148157793,1779810512.0,-0.027347034442603,7208577733.0,1675588146.0,0.05639503741416,671276371.0,-0.20513250379464,2994217990.0,-0.0240957383261371,-0.028643,-0.03052,0.01453542,0.7065296541,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:45:49
000333,016019,80003301,美的集团,家电行业,szzb,003,001,2,2013-04-28T00:00:00,2013-03-31T00:00:00,99241522330.0,19954668920.0,17532965670.0,0.678340090965216,14390162220.0,0.204519326324439,12139744800.0,-0.215725516166631,64240490150.0,18044525310.0,-0.0529342711389015,5136457140.0,-0.348153175822324,35001032180.0,0.174177089506946,0.047075,-0.01124,0.01091699,0.6473146385,-,-,-,-,837480.0,-0.965252978876211,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:45:42
600990,016022,10001361,四创电子,电子元件,shzb,003,001,2,2013-04-27T00:00:00,2013-03-31T00:00:00,1145283290.87,148480945.54,88752663.58,0.665119987913366,421369087.79,-0.0691173512511052,249122081.86,0.000893746210503684,666373620.14,327048337.97,-0.127440779344058,30312677.56,-0.299978928871436,478909670.73,0.0827072162637481,0.022797,-0.016321,0.01376095,0.5818417377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:14
600462,016022,10001301,*ST九有,电子元件,,003,001,2,2013-04-27T00:00:00,2013-03-31T00:00:00,473653500.02,171056181.93,159637862.97,11.5087626054102,16990083.13,0.727497296662977,74593985.06,0.0246102275131574,167148668.56,124671331.35,-0.47996722004644,3049546.2,-0.948738356095043,306504831.46,1.36287051605886,-0.217187,-0.884704,0.01832684,0.3528922906,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:12
601519,016057,80134304,大智慧,软件服务,shzb,003,001,2,2013-04-27T00:00:00,2013-03-31T00:00:00,2996849427.12,483580840.06,1843625334.14,-0.219522962530713,37161498.21,-0.00612726668227752,275887.95,-,176804720.18,27527927.05,0.771377425739076,127822215.82,0.253199103114029,2820044706.94,-0.126510142797485,-0.107833,0.35393,0.12320119,0.0589968647,-,-,-,-,556436.4,0.00358192545266448,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:15
600855,016055,10000804,航天长峰,安防设备,shzb,003,001,2,2013-04-27T00:00:00,2013-03-31T00:00:00,1407900122.74,55165230.97,378952351.69,-0.290106154089939,318901526.26,0.174567476342622,257809552.09,0.142166330958201,571400484.25,383700150.2,0.355456972133476,108856982.94,0.198467507268688,836499638.49,0.0504404696549404,0.096851,0.1727,0.01971873,0.405852997,-,-,-,-,26811675.0,0.0129032258064516,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:14
600973,016020,10001414,宝胜股份,输配电气,shzb,003,001,2,2013-04-27T00:00:00,2013-03-31T00:00:00,6340979792.5,649769486.03,1208061463.99,0.0287494077061298,2537549748.72,0.228530382900456,792630090.67,0.244549389788827,4342966521.18,479021532.75,0.412138019830178,329371722.19,-0.122944815956818,1998013271.32,0.106603234858856,0.227045,0.291725,0.01379447,0.6849046462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:14
600320,016043,10000573,振华重工,机械行业,shzb,003,001,2,2013-04-27T00:00:00,2013-03-31T00:00:00,49559421582.0,13629971976.0,3045329180.0,0.172163274025971,3314640150.0,-0.170902450002885,8194473686.0,0.305792726129786,35095690425.0,2289311960.0,0.259760665356489,1594445641.0,11.601063986504,14463731157.0,-0.0592836128369212,0.121389,0.217779,0.011195,0.7081537537,-,-,-,-,121577420.0,0.182473258035156,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:12
601808,016023,80071741,中海油服,石油行业,shzb,003,001,2,2013-04-27T00:00:00,2013-03-31T00:00:00,74617325348.0,38530340773.0,11681350326.0,0.631964220117422,5893148247.0,0.227327093448905,1018795952.0,0.0511384086737133,41221625344.0,3665087066.0,0.13554595006543,6247640.0,0.188690578456482,33395700004.0,0.126329568692329,0.148895,0.167849,0.0323587,0.5524404038,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:15
603993,016032,80095442,洛阳钼业,有色金属,shzb,003,001,2,2013-04-27T00:00:00,2013-03-31T00:00:00,16237783028.61,3546238921.49,2842721335.05,-0.134007325041028,797334746.9,0.0408146717519714,1149425248.31,-0.264382570614211,3637897810.26,255012540.12,-0.460749209906281,82419597.11,-0.301983682815225,12599885218.35,0.089661454259698,0.060406,-0.029809,0.0523681,0.2240390701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:16
601011,016011,80168888,宝泰隆,煤炭采选,shzb,003,001,2,2013-04-27T00:00:00,2013-03-31T00:00:00,4983481845.13,1863447988.78,270766087.29,-0.536557596068878,135192193.6,1.09246254778246,549807035.35,0.0291395928381793,2122282721.44,67557420.52,-0.405518301759909,62054610.76,-0.204031642282232,2861199123.69,-0.0360842768113091,0.125723,0.455006,0.01240416,0.4258634399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:39:14
